Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
684000,1.39031,999.0,1.8884865,18.113636450334027,18.113636450334027,0.07503053,0.018611005,0.00029959282,0.19986427,0.0009986564,1.0
696000,1.3911608,926.0,1.8660177,15.712500005960464,15.712500005960464,0.07054009,0.0145274475,0.00029958563,0.19986188,0.0009986325,1.0
708000,1.3923023,915.4705882352941,1.8519633,16.990625102072954,16.990625102072954,0.10270495,0.0126806935,0.00029957847,0.1998595,0.000998609,1.0
720000,1.3919985,943.0,1.8824365,17.469230904028965,17.469230904028965,0.12149266,0.018539263,0.00029957137,0.19985712,0.0009985856,1.0
732000,1.390134,896.0,1.9139931,18.775000140070915,18.775000140070915,0.05482397,0.016847856,0.00029956418,0.19985473,0.0009985619,1.0
744000,1.3891661,982.0,1.8052521,17.008333342770737,17.008333342770737,0.10879467,0.017266387,0.00029955702,0.19985235,0.0009985382,1.0
756000,1.3884202,929.9285714285714,1.8161764,15.790909284895116,15.790909284895116,0.055000436,0.015900677,0.00029954987,0.19984996,0.0009985146,1.0
768000,1.388624,852.2727272727273,1.7354395,17.513636445457283,17.513636445457283,0.07857847,0.019021116,0.0002995427,0.19984758,0.0009984908,1.0
780000,1.3882014,743.4705882352941,1.7202691,13.564705971409293,13.564705971409293,0.08518222,0.020376215,0.0002995356,0.1998452,0.0009984676,1.0
792000,1.3875015,837.8333333333334,1.7480444,11.525000005960464,11.525000005960464,0.09465319,0.01567888,0.00029952862,0.19984287,0.0009984444,1.0
804000,1.3876293,873.9047619047619,1.7814262,15.384210649289583,15.384210649289583,0.0833455,0.012198654,0.0002995215,0.19984049,0.000998421,1.0
816000,1.387461,713.7692307692307,1.6755747,13.150000045696894,13.150000045696894,0.0972204,0.019586321,0.00029951448,0.19983816,0.0009983978,1.0
828000,1.3877746,836.5,1.7345593,14.309090982783925,14.309090982783925,0.0986675,0.015944177,0.00029950682,0.19983561,0.0009983724,1.0
840000,1.3881277,999.0,1.9423187,19.200000259611343,19.200000259611343,0.084502846,0.020697547,0.00029949905,0.19983304,0.0009983468,1.0
852000,1.3874178,909.2727272727273,1.9841348,15.777777830759684,15.777777830759684,0.070790045,0.024024153,0.0002994919,0.1998306,0.0009983232,1.0
864000,1.3877878,902.3333333333334,1.8619646,17.958333455853992,17.958333455853992,0.08400113,0.012078577,0.0002994847,0.19982822,0.0009982996,1.0
876000,1.3882118,910.7777777777778,1.7332021,15.987500059604645,15.987500059604645,0.08882832,0.018418351,0.0002994776,0.19982588,0.0009982762,1.0
888000,1.3878043,816.6875,1.7440876,14.012500036507845,14.012500036507845,0.13882913,0.018808099,0.00029947053,0.1998235,0.0009982527,1.0
900000,1.387505,861.75,1.7609782,16.190909131006762,16.190909131006762,0.107458174,0.017691478,0.0002994634,0.19982113,0.0009982293,1.0
912000,1.3864387,879.3157894736842,1.8442672,16.29473699394025,16.29473699394025,0.101788454,0.014839693,0.0002994563,0.19981878,0.0009982056,1.0
924000,1.3858612,912.7272727272727,1.8991311,15.273077020278343,15.273077020278343,0.16440804,0.014307658,0.00029944922,0.19981639,0.0009981823,1.0
936000,1.3853292,667.7,1.8749293,10.962499998509884,10.962499998509884,0.09459764,0.023384852,0.00029944212,0.19981404,0.000998159,1.0
948000,1.3849982,875.625,1.8636423,19.768750071525574,19.768750071525574,0.068102054,0.018477928,0.00029943505,0.1998117,0.0009981357,1.0
960000,1.3842806,999.0,2.000539,17.127272898500618,17.127272898500618,0.06036913,0.018122865,0.0002994279,0.1998093,0.0009981119,1.0
972000,1.3842075,953.8125,1.9826043,18.56764719065498,18.56764719065498,0.06614809,0.018846048,0.0002994207,0.19980688,0.0009980883,1.0
984000,1.3845893,936.3333333333334,1.9372782,17.05294125220355,17.05294125220355,0.08906234,0.015629875,0.00029941354,0.1998045,0.0009980646,1.0
996000,1.3840353,924.3846153846154,1.9650353,18.64583347737789,18.64583347737789,0.11469722,0.016587771,0.00029940633,0.19980212,0.000998041,1.0
1008000,1.3833215,836.7894736842105,2.0469775,17.57500010728836,17.57500010728836,0.10938542,0.018386943,0.0002993992,0.19979973,0.0009980173,1.0
1020000,1.383088,897.0588235294117,1.9161426,17.058333459827637,17.058333459827637,0.14262815,0.015468884,0.0002993921,0.19979735,0.000997994,1.0
1032000,1.3836398,911.0,2.0723426,17.375000074505806,17.375000074505806,0.12513389,0.020096168,0.00029938438,0.1997948,0.0009979684,1.0
1044000,1.3841463,906.4,2.0782526,17.077777796321445,17.077777796321445,0.101176344,0.013804856,0.00029937664,0.1997922,0.0009979429,1.0
1056000,1.384279,999.0,1.9891288,20.199999729792278,20.199999729792278,0.07650172,0.017096678,0.00029936945,0.1997898,0.0009979191,1.0
1068000,1.3845149,886.6470588235294,2.1468291,18.25588251212064,18.25588251212064,0.10092589,0.015103578,0.00029936226,0.19978742,0.0009978955,1.0
1080000,1.3845748,948.4736842105264,2.115295,19.03055571185218,19.03055571185218,0.10845848,0.020642089,0.00029935516,0.19978505,0.000997872,1.0
1092000,1.3849317,893.6363636363636,2.03695,19.24666678905487,19.24666678905487,0.12976916,0.016883342,0.00029934806,0.19978268,0.0009978487,1.0
1104000,1.3854489,996.9444444444445,2.0829155,20.242307828022884,20.242307828022884,0.085653454,0.015778784,0.0002993409,0.1997803,0.000997825,1.0
1116000,1.3854306,915.9375,2.0925443,19.16388913989067,19.16388913989067,0.09354576,0.013394642,0.00029933374,0.19977792,0.0009978014,1.0
1128000,1.3851894,952.3636363636364,1.9937437,17.760714394705637,17.760714394705637,0.09462225,0.017995166,0.00029932664,0.19977553,0.000997778,1.0
1140000,1.3847258,841.5,2.1321485,20.709999990463256,20.709999990463256,0.12725468,0.01995626,0.00029931948,0.19977315,0.0009977543,1.0
1152000,1.3847277,689.0,2.137492,14.52500016093254,14.52500016093254,0.13483238,0.021961816,0.00029931232,0.19977076,0.0009977306,1.0
1164000,1.3846886,873.3333333333334,2.0797875,15.90357141835349,15.90357141835349,0.13505428,0.015967347,0.00029930525,0.19976842,0.0009977074,1.0
1176000,1.384846,857.35,2.0484285,15.82999999821186,15.82999999821186,0.19181935,0.021146687,0.00029929815,0.19976604,0.0009976838,1.0
1188000,1.384553,974.375,2.0621932,19.578571681465423,19.578571681465423,0.096905656,0.017461678,0.00029929102,0.19976366,0.0009976603,1.0
1200000,1.384369,854.0,2.151822,18.717857382127217,18.717857382127217,0.09279313,0.02563925,0.0002992839,0.19976129,0.0009976369,1.0
1212000,1.3841425,999.0,2.1163442,21.42307700560643,21.42307700560643,0.07720646,0.02359812,0.00029927675,0.19975893,0.0009976133,1.0
1224000,1.3840003,987.5833333333334,2.1965392,21.190625172108412,21.190625172108412,0.10860778,0.013260119,0.00029926957,0.1997565,0.0009975896,1.0
